30,128,137.81,0.01671
29,64,118.12,0.01092
28,64,118.12,0.013462
27,64,118.12,0.016531
26,32,98.438,0.011834
25,32,98.438,0.014757
24,32,98.438,0.018348
23,16,78.75,0.011674
22,16,78.75,0.014635
21,16,78.75,0.018313
20,8,59.062,0.014949
19,8,59.062,0.018784
18,4,39.375,0.0097526
17,4,39.375,0.012355
16,4,39.375,0.015574
15,4,39.375,0.019631
14,2,19.688,0.012264
13,2,19.688,0.015534
12,2,19.688,0.019651
11,0,0
